district_id,region_id,district_code,gauteng_reference_number,emis_number,institution_name,inst_level_budgetary_requirements,level_id,data_year,type_of_institution_id,relation_with_state,sector_id,circuit_no,cluster_no,quintile,no_fee,street_number,street_name,township_village,suburb,town_city_id,telephone,email,sub_place_name,main_place_name,metropolitan_municipality_id,local_municipality_id,ward_number,latitude,longitude,pre_grade_r,pre_grade_r_classes,grade_r,grade_r_classes,grade_1,grade_1_classes,grade_2,grade_2_classes,grade_3,grade_3_classes,grade_4,grade_4_classes,grade_5,grade_5_classes,grade_6,grade_6_classes,grade_7,grade_7_classes,grade_8,grade_8_classes,grade_9,grade_9_classes,grade_10,grade_10_classes,grade_11,grade_11_classes,grade_12,grade12_classes,special,special_classes,other,other_classes,total_learners,total_classes,paid_by_sgb_educators,paid_by _state_educators,total_educators,admin_staff,support_staff,professional_non_teaching_staff
1,1001,EN,260117,700260117,HOËRSKOOL JEUGLAND,SEC,2,2020,1,PUBLIC,1,1,3,5,NO,25,CHRISTOFFEL STREET,VAN RIEBEECK PARK,KEMPTONPARK,75,119763038,david.morris@gauteng.gov.za,VAN RIEBEECK PARK,KEMPTON PARK,1,10001,15,-26.07622942,28.21302444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,9,301,9,154,6,167,6,182,6,0,0,0,0,1099,36,17,35,52,6,8,0
1,1001,EN,260125,700260125,HOËRSKOOL KEMPTON PARK,SEC,2,2020,1,PUBLIC,1,1,3,5,NO,1,H/V VAN RIEBEECKWEG EN FIRLAAN,KEMPTON PARK,KEMPTON PARK,75,119702102,Roelof.Burger@gauteng.gov.za,KEMPTON PARK SP,KEMPTON PARK,1,10001,16,-26.08965626,28.2347865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,10,268,9,262,9,259,9,236,9,0,0,0,0,1360,46,22,41,63,2,1,0
1,1001,EN,162339,700162339,HOËRSKOOL PRIMROSE,SEC,2,2020,1,PUBLIC,1,1,1,5,NO,99,WYCHWOOD AVENUE,PRIMROSE,GERMISTON,74,110241003,Andre.Grobler@gauteng.gov.za,PRIMROSE,GERMISTON,1,10001,36,-26.19915285,28.14646584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,6,178,6,224,6,193,6,192,5,0,0,0,0,1060,29,10,27,37,5,11,0
1,1001,EN,160622,700160622,HOËRSKOOL VRYBURGER HIGH SCHOOL,SEC,2,2020,1,PUBLIC,1,1,1,5,NO,0,ASSOCIATION RD.,DAWNVIEW,GERMISTON,74,118289047,christian.olivier@gauteng.gov.za,DAWNVIEW,GERMISTON,1,10001,36,-26.18460261,28.15441266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,5,118,3,177,5,122,4,131,4,0,0,0,0,697,21,9,24,33,3,0,0
1,1001,EN,311100,700311100,HULWAZI SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,1,3,YES,215,DUMERI STREET,DAVEYTON,BENONI,3,114242305,happy.jele@gauteng.gov.za,DAVEYTON SP,DAVEYTON,1,10001,71,-26.15703273,28.4135749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,8,424,8,468,11,320,8,260,6,0,0,0,0,1860,41,0,58,58,5,8,0
1,1001,EN,160655,700160655,HURLYVALE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,41,ST ANDREW ROAD,HURLYVALE,EDENVALE,1,718686682,Trevor.thom@gauteng.gov.za,HURLYVALE,EDENVALE,1,10001,18,-26.14786143,28.17085527,0,0,0,0,148,5,146,4,140,4,147,5,152,5,127,4,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,31,17,26,43,1,0,0
1,1001,EN,260836,700260836,IKUSASA COMPREHENSIVE SCHOOL,SEC,2,2020,1,PUBLIC,1,4,2,3,YES,1,ISITHEBE SECTI0ON,TEMBISA,KEMPTON PARK,75,119244884,grace.tshetlo@gauteng.gov.za,MQANTSA,TEMBISA,1,10001,4,-26.00855661,28.24001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,6,315,6,351,9,334,8,193,7,0,0,0,0,1548,36,0,48,48,4,8,0
1,1001,EN,311639,700311639,IKWEZI-KHANYENG PRIMARY SCHOOL,NA,4,2020,2,PUBLIC,1,2,1,0,NO,1,MARY MOODLEY PLACE OF SAFETY; TSESSEBE STREET,MACKENZI PARK,BENONI,3,114210167,moshibudi.mabilo@gauteng.gov.za,MACKENZIE PARK,BENONI,1,10001,73,-26.20417195,28.33738895,0,0,0,0,8,1,11,1,3,1,2,1,7,1,5,1,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,12,12,2,5,0
1,1001,EN,260877,700260877,INQAYIZIVELE SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,3,4,YES,156,TSENELONG SECTION LUANGWA STREET,TEMBISA,KEMPTON PARK,1,101401415,mogobe.maebela@gauteng.gov.za,TSENOLONG,TEMBISA,1,10001,7,-26.00035657,28.21977739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,9,393,8,463,9,345,10,257,8,0,0,0,0,1844,44,0,60,60,5,9,0
1,1001,EN,260893,700260893,INXIWENI PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,3,YES,3,CORNER NGEMA  AND JACKIE  NCUBE DRIVE,INXIWENI SECTION,TEMBISA,75,119256904,ruth.tabu@gauteng.gov.za,INXIWENI,TEMBISA,1,10001,14,-26.02007904,28.21806136,0,0,123,4,195,4,173,4,171,4,190,4,211,3,177,3,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,29,3,37,40,3,6,0
1,1001,EN,260901,700260901,IPONTSHE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,4,YES,445,JAMES MOLEYA STREET,UMNONJANENI SECTION,TEMBISA,75,119253323,johanna.makgato@gauteng.gov.za,UMNONJANENI,TEMBISA,1,10001,11,-26.01656681,28.19308832,0,0,76,3,167,4,143,4,120,3,157,3,123,3,116,3,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,26,3,24,27,2,4,0
1,1001,EN,311126,700311126,ISAAC MAKAU PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,3,YES,1798,GODLO,WATTVILLE,BENONI,3,119143182,derrik.moeketse@gauteng.gov.za,WATTVILLE SP,WATTVILLE,1,10001,30,-26.21943831,28.29690655,0,0,47,2,137,4,134,3,114,3,110,3,101,2,97,2,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,21,0,28,28,3,5,0
1,1001,EN,260919,700260919,ISEKELO PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,3,YES,52,NDWAMDWE STREET,ISITHAMA SECTION,TEMBISA,75,815481602,Daniel.Nyaka@Gauteng.gov.za,ISITHAME,TEMBISA,1,10001,5,-26.00751268,28.22701246,0,0,112,4,139,4,209,4,152,4,172,4,176,4,154,3,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,30,3,33,36,3,5,0
1,1001,EN,260943,700260943,ISIZIBA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,3,YES,7,HLAHLANDLELA STREET,TEMBISA,KEMPTON PAK,75,606921829,Ixia.Nkosi@gauteng.gov.za,ESIZIBA,TEMBISA,1,10001,14,-26.01769212,28.21964391,0,0,142,4,241,5,185,5,177,4,188,4,196,4,174,4,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,33,3,33,36,3,5,0
1,1001,EN,162180,700162180,ITHEMBALIHLE SCHOOL,NA,4,2020,2,PUBLIC,1,1,1,0,NO,2586,CORNER ELM & CYPRESS,PRIMROSE,GERMISTON,74,118288524,leonor.ngozi@gauteng.gov.za,PRIMROSE,GERMISTON,1,10001,92,-26.1830809,28.185326,0,0,52,4,38,3,26,2,19,2,29,2,19,2,25,2,23,2,18,2,11,1,5,1,6,1,0,0,0,0,64,5,335,29,3,49,52,4,45,3
1,1001,EN,260976,700260976,JIYANA SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,1,4,YES,116,DAN NKABINDE ROAD,TEMBISA,KEMPTON PARK,75,119251804,Christina.Serumula@Gauteng.gov.za,ENTSHONALANGA,TEMBISA,1,10001,11,-26.02009156,28.18889329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,9,364,8,402,9,231,5,223,5,0,0,0,0,1756,36,0,52,52,3,0,10
1,1001,EN,260158,700260158,KEMPTON PANORAMASKOOL,NA,4,2020,2,PUBLIC,1,1,3,0,NO,1,AKASIA AVENUE,EDLEEN,KEMPTON PARK,75,119762091,Dimitri.Theron@Gauteng.gov.za,KEMPTON PARK EXT 5,KEMPTON PARK,1,10001,104,-26.087969,28.210942,0,0,0,0,0,0,0,0,0,0,9,2,27,5,139,10,110,10,120,12,151,11,14,1,12,1,17,1,0,0,14,2,613,55,3,46,49,5,10,0
1,1001,EN,260166,700260166,KEMPTON PARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,1,CNR MONUMENT & HIGHVELD ROADS,KEMPTON PARK,KEMPTON PARK,75,119752744,Desiree.louw@gauteng.gov.za,KEMPTON PARK SP,KEMPTON PARK,1,10001,16,-26.09528919,28.23370899,0,0,35,2,148,4,126,4,153,4,120,3,93,3,112,3,91,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,878,31,14,23,37,7,6,0
1,1001,EN,311183,700311183,KGOTHALONG PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,3,YES,1038,NGENGEBULA,WATTVILLE,BENONI,83,119145115,Precious.Mashazi@gauteng.gov.za,WATTVILLE SP,WATTVILLE,1,10001,30,-26.22291342,28.29807861,0,0,26,1,52,1,78,2,73,2,54,1,79,2,58,1,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,12,1,13,14,4,0,0
1,1001,EN,260984,700260984,KHATLAMPING PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,3,YES,178,MARKSHORPE,TEMBISA,TEMBISA,75,118608461,annah.maruma@gauteng.gov.za,KHATAMPING,TEMBISA,1,10001,10,-26.01269231,28.19787347,0,0,62,3,124,3,116,3,103,3,131,3,124,3,109,3,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,23,3,21,24,2,2,1
1,1001,EN,260992,700260992,KHULA SIZWE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,3,YES,125,CNR. PHOFO & NKWE STREET,TEMBISA,KEMPTON PARK,1,119201554,Louisa.mvelo@gauteng.gov.za,MQANTSA,TEMBISA,1,10001,4,-26.00982072,28.23531863,0,0,97,3,118,3,158,4,156,3,157,3,153,3,182,3,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,25,1,32,33,2,4,0
1,1001,EN,311662,700311662,KINGSWAY INTERMEDIATE SCHOOL,PRI,1,2020,1,PUBLIC,1,2,2,1,YES,1079,INHLANHLA,KINGSWAY,BENONI,3,114233001,lungisa.mashiyi@gauteng.gov.za,KINGSWAY,SPRINGS,1,10001,73,-26.188695,28.394169,0,0,105,3,213,5,192,5,166,4,180,4,206,4,176,3,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,31,1,36,37,3,6,0
1,1001,EN,400247,700400247,KINGSWAY SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,2,1,YES,1079,CNR DUDUZILE AND PHUMULA,KINGSWAY,BENONI,1,114233002,carlton.skosana@gauteng.gov.za,KINGSWAY,SPRINGS,1,10001,73,-26.188473,28.393604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,6,262,5,362,8,229,5,140,4,0,0,0,0,1350,28,0,40,40,3,7,0
1,1001,EN,160846,700160846,KLOPPERPARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,2,3,YES,7,MURMEL ROAD,KLOPPERPARK,ISANDO,74,119742401,CEILAN.NAIDOO@GAUTENG.GOV.ZA,KLOPPERPARK,GERMISTON,1,10001,92,-26.14752846,28.19325928,0,0,79,2,235,4,235,4,277,5,237,4,219,4,186,3,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,29,2,36,38,3,4,0
1,1001,EN,311209,700311209,KUZIMISELA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,1,3,YES,4543,LANGENI,DAVEYTON,BENONI,90,114266136,Nicholas.Yende@gauteng.gov.za,DAVEYTON SP,DAVEYTON,1,10001,69,-26.13993152,28.41818584,0,0,23,2,65,2,77,2,70,2,68,2,88,2,61,1,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,15,0,15,15,2,5,0
1,1001,EN,260323,700260323,LAERSKOOL BIRCHLEIGH,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,177,OLIENHOUTLAAN,BIRCHLEIGH,KEMPTONPARK,75,119722127,Herman.stebbing@gauteng.gov.za,BIRCHLEIGH,KEMPTON PARK,1,10001,15,-26.06111712,28.23065667,35,1,74,3,172,4,138,4,128,4,131,4,81,3,60,2,63,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882,29,19,15,34,4,9,0
1,1001,EN,260331,700260331,LAERSKOOL BREDELL,PRI,1,2020,1,PUBLIC,1,3,2,4,NO,105,3RD AVE,BREDELL,KEMPTON PARK,75,119795074,Roaan.Human@Gauteng.gov.za,BREDELL AH,KEMPTON PARK,1,10001,25,-26.08420136,28.29384645,34,2,28,2,62,2,49,2,64,2,55,2,56,2,46,2,48,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,442,19,16,7,23,2,3,0
1,1001,EN,310466,700310466,LAERSKOOL BRENTWOODPARK,PRI,1,2020,1,PUBLIC,1,2,3,5,NO,1,C/O HIGHROAD AND VRYBURGH,BRENTWOODPARK,BENONI,3,872865588,frans.lotz@gauteng.gov.za,NORTON'S HOME ESTATES,BENONI,1,10001,24,-26.13122215,28.29438686,0,0,63,3,141,4,93,4,97,4,84,3,90,3,93,3,79,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,740,28,16,19,35,10,0,0
1,1001,EN,160895,700160895,LAERSKOOL DIE PRESIDENT,PRI,1,2020,1,PUBLIC,1,1,1,5,NO,20,ASTRONOMY ROAD,FISHERSHILL,PRIMROSE,74,100208357,sybrand.vandyk@gauteng.gov.za,FISHERS HILL,GERMISTON,1,10001,36,-26.18007737,28.16562048,0,0,38,2,128,4,124,3,99,3,64,2,82,3,69,3,56,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,660,24,14,15,29,4,0,0
1,1001,EN,260356,700260356,LAERSKOOL EDLEEN,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,5,ILEXWEG,EDLEEN,KEMPTON PARK,75,825527305,Johannes.Roodt@gauteng.gov.za,EDLEEN,KEMPTON PARK,1,10001,104,-26.09304463,28.20659674,0,0,73,4,142,5,117,4,117,4,122,4,112,4,114,4,61,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,858,32,21,16,37,2,0,0
1,1001,EN,260364,700260364,LAERSKOOL IMPALA,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,35,VAN RIEBEECK AVENUE,ALLEN GROVE,KEMPTON PARK,75,119703040,theo.gouws@gauteng.gov.za,ALLEN GROVE,KEMPTON PARK,1,10001,16,-26.0861557,28.23103399,0,0,160,6,197,7,211,7,174,6,181,6,195,6,196,6,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,50,27,29,56,16,0,0
1,1001,EN,260372,700260372,LAERSKOOL JEUGPARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,10,KOSIRIVIER,NORKEM PARK,KEMPTON PARK,75,119725425,Willem.VanderVyver@Gauteng.gov.za,NORKEM PARK,KEMPTON PARK,1,10001,91,-26.04797777,28.21837111,0,0,0,2,197,5,198,5,200,5,200,5,200,5,200,5,196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,37,5,25,30,17,6,0
1,1001,EN,260380,700260380,LAERSKOOL KEMPTON PARK,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,456,KITTYHAWKSTREET,RHODESFIELD,KEMPTON PARK,75,119752312,andre.page@gauteng.gov.za,RHODESFIELD,KEMPTON PARK,1,10001,17,-26.11633516,28.23517954,0,0,68,2,179,4,156,4,160,4,173,4,162,4,139,4,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,30,2,35,37,4,6,0
1,1001,EN,260398,700260398,LAERSKOOL KREFT,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,84,COMMISSIONER STREET,KEMPTON PARK,KEMPTON PARK,75,119701320,Johann.smuts@gauteng.gov.za,KEMPTON PARK SP,KEMPTON PARK,1,10001,16,-26.0993653,28.23652276,0,0,70,2,150,4,154,4,157,4,153,4,157,4,157,4,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,30,11,27,38,2,5,0
1,1001,EN,260406,700260406,LAERSKOOL KRUINSIG,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,14,FISKAAL STREET,GLEN MARAIS,GLEN MARAIS,75,119724147,Johan.Kruger@Gauteng.gov.za,GLEN MARAIS,KEMPTON PARK,1,10001,15,-26.07299676,28.24458613,0,0,128,6,179,7,159,7,157,6,161,5,147,5,136,4,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,44,23,28,51,7,9,0
1,1001,EN,160978,700160978,LAERSKOOL M W DE WET PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,23,15TH AVENUE,EDENVALE,EDENVALE,73,114530813,johannes.kloppers@gauteng.gov.za,EDENVALE SP,EDENVALE,1,10001,18,-26.14573967,28.16130017,0,0,15,1,92,3,87,3,84,3,107,3,83,3,71,3,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,22,6,12,18,1,5,0
1,1001,EN,260414,700260414,LAERSKOOL MOOIFONTEIN PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,14,KWIKSTERT RD,BIRCH ACRES,0,75,119761030,Johannes.Jordaan@Gauteng.gov.za,BIRCH ACRES,KEMPTON PARK,1,10001,104,-26.06364574,28.20821903,0,0,0,0,208,6,213,6,198,6,202,6,187,6,216,6,171,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,42,6,34,40,12,1,0
1,1001,EN,260422,700260422,LAERSKOOL NOBEL,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,1,SCHOOL STREET,LAKESIDE,MODDERFONTEIN,1,116082871,Marie.Bellingham@Gauteng.gov.za,LONGMEADOW BUSINESS ESTATE,JOHANNESBURG,2,10002,32,-26.10783162,28.14526511,0,0,105,4,191,6,181,5,174,5,163,5,176,5,170,5,151,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1325,41,12,35,47,8,10,0
1,1001,EN,310524,700310524,LAERSKOOL NORTHMEAD,PRI,1,2020,1,PUBLIC,1,2,2,5,NO,1,H/V VYFDELAAN EN SEWENDESTRAAT,NORTHMEAD,BENONI,3,118497621,frederik.pieters@gauteng.gov.za,AIRFIELD,BENONI,1,10001,27,-26.17547916,28.31711623,0,0,62,3,130,4,124,4,122,4,108,4,119,4,129,4,94,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,888,31,18,25,43,5,0,0
1,1001,EN,160986,700160986,LAERSKOOL OOSTERKRUIN,PRI,1,2020,1,PUBLIC,1,1,2,5,NO,1,BATAVIASTREET,GERDVIEW,GERMISTON,74,118282748,christiaan.kruger@gauteng.gov.za,GERDVIEW,GERMISTON,1,10001,92,-26.17280356,28.18206109,0,0,66,3,169,5,161,5,129,4,122,4,118,4,96,3,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,31,14,21,35,6,0,0
1,1001,EN,310540,700310540,LAERSKOOL PUTFONTEIN,PRI,1,2020,1,PUBLIC,1,3,1,4,NO,1,CNR KERK & DURANDT ROAD,PUTFONTEIN,PUTFONTEIN,3,119696195,Katchel.Hoffer@Gauteng.gov.za,SHANGRILA SP,BENONI,1,10001,25,-26.12759955,28.39151931,0,0,0,0,199,6,126,4,180,5,177,4,157,4,156,4,139,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1134,32,4,34,38,6,13,1
1,1001,EN,310557,700310557,LAERSKOOL RYNFIELD,PRI,1,2020,1,PUBLIC,1,2,3,5,NO,27,CNR MATHERS AND BRODIGAN STREETS,RYNFIELD,RYNFIELD,3,114251107,Walter.Jansevanrensburg@Gauteng.gov.za,RYNFIELD,BENONI,1,10001,27,-26.14922249,28.32365023,0,0,0,0,151,5,152,5,145,5,126,4,127,4,134,4,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,31,19,20,39,7,6,0
1,1001,EN,260430,700260430,LAERSKOOL VAN RIEBEECKPARK,PRI,1,2020,1,PUBLIC,1,1,3,5,NO,2,RUSTIG AVENUE EAST,VAN RIEBEECK PARK,0,75,119762633,vivian.botha@gauteng.gov.za,VAN RIEBEECK PARK,KEMPTON PARK,1,10001,15,-26.08016484,28.20705449,0,0,114,4,189,5,126,4,180,5,143,4,153,4,136,4,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,34,13,28,41,1,0,0
1,1001,EN,310565,700310565,LAERSKOOL VERKENNER,PRI,1,2020,1,PUBLIC,1,2,2,5,NO,4,HARPUR AVENUE,BENONI,BENONI,3,118453058,edward.mcCarter@gauteng.gov.za,MACKENZIE PARK,BENONI,1,10001,73,-26.1918372,28.32423831,0,0,84,3,228,6,198,5,152,4,143,3,153,4,129,3,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,31,20,20,40,5,4,0
1,1001,EN,161000,700161000,LAERSKOOL WESTWOOD,PRI,1,2020,1,PUBLIC,1,2,2,5,NO,18,PHILLIPS AVE,WESTWOOD,BOKSBURG,88,825545178,andre.vanrenbsburg@gauteng.gov.za,BEYERS PARK,BOKSBURG,1,10001,22,-26.1842802,28.27763203,0,0,3,4,121,5,120,4,103,4,89,4,90,3,76,3,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,29,25,16,41,0,0,0
1,1001,EN,311241,700311241,LESABE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,4,YES,2606,JANGU STREET,WATTVILLE,BENONI,1,106150977,Elijah.Madlopha@gauteng.gov.za,WATTVILLE SP,WATTVILLE,1,10001,31,-26.2282689,28.29941631,0,0,67,4,159,3,89,2,90,2,72,2,82,2,79,2,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,19,6,18,24,2,2,0
1,1001,EN,311258,700311258,LESIBA SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,1,5,YES,71179,MATHEWSON,DAVEYTON,BENONI,3,114242424,Historina.Mathathe@Gauteng.gov.za,DAVEYTON X2,DAVEYTON,1,10001,71,-26.155325,28.399763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,9,404,9,582,12,408,9,228,7,0,0,0,0,2062,46,1,57,58,5,7,0
1,1001,EN,310060,700310060,LIVERPOOL SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,1,5,NO,1,BHATTAY STREET,ACTONVILLE,ACTONVILLE,3,114213853,PREMNATH.MAHARAJ@GAUTENG.GOV.ZA,ACTONVILLE,BENONI,1,10001,29,-26.2101659,28.30508793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,7,216,6,294,8,262,7,234,7,0,0,0,0,1261,35,4,45,49,4,7,0
1,1001,EN,311290,700311290,MABUYA SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,1,3,YES,1,MOCKE AND EISELEN,DAVEYTON,BENONI,1,114242302,isaac.langa@gauteng.gov.za,DAVEYTON SP,DAVEYTON,1,10001,71,-26.1555774,28.41616218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,13,480,6,426,10,292,6,187,5,0,0,0,0,2112,40,2,53,55,6,6,0
1,1001,EN,261537,700261537,MADIBATLOU MIDDLE SCHOOL,PRI,3,2020,1,PUBLIC,1,4,3,1,YES,0,APOLLO ROAD,OLIFANTSFONTEIN,MIDRAND,1,112068912,Kgabo.Molokomme@gauteng.gov.za,STERKFONTEIN MINES,EKURHULENI NU,1,10001,89,-25.93515907,28.25264592,0,0,166,5,209,5,247,5,243,4,201,5,206,4,195,4,210,4,167,4,146,3,0,0,0,0,0,0,0,0,0,0,1990,43,0,54,54,3,8,0
1,1001,EN,311316,700311316,MAGALELAGASE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,3,YES,166,SESEDI,WATTVILLE,BENONI,3,118973077,lindi.nkosi@gauteng.gov.za,WATTVILLE SP,WATTVILLE,1,10001,30,-26.22333461,28.29959885,0,0,32,1,128,3,114,3,120,3,114,2,122,2,104,2,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,18,1,22,23,2,2,0
1,1001,EN,261032,700261032,MARHULANA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,4,YES,365,NPOFU,TOWNSHIP,TEMBISA,75,119245914,Sarah.Mahlagare@gauteng.gov.za,XUBENE,TEMBISA,1,10001,4,-26.006418,28.244132,0,0,77,2,174,3,157,3,117,3,75,2,101,2,79,2,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,19,0,23,23,2,1,1
1,1001,EN,261040,700261040,MASHEMONG PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,4,YES,850,MIMAS AND JANUS STREET,TEMBISA,TEMBISA,75,119260358,Avhapfani.Madzhadzhi@gauteng.gov.za,MASHIMONG,TEMBISA,1,10001,5,-26.000198,28.236787,0,0,137,3,131,4,159,4,162,4,150,4,156,4,152,4,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,31,5,30,35,3,5,0
1,1001,EN,261057,700261057,MASIQHAKAZE SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,3,4,YES,459,SEPENG,TEMBISA,0,75,119258059,Avhapfani.Madzhadzhi@gauteng.gov.za,EMFIHLWENI,TEMBISA,1,10001,14,-26.0254484,28.22428593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,8,370,7,389,10,316,9,198,6,0,0,0,0,1812,40,2,48,50,3,9,0
1,1001,EN,261065,700261065,MASISEBENZE COMPREHENSIVE SCHOOL,SEC,2,2020,1,PUBLIC,1,3,3,4,YES,6,JIYANE,TEMBISA,KEMPTON PARK,1,119257784,ngoasheng.moyaha@gauteng.gov.za,JIYANA,TEMBISA,1,10001,14,-26.02626485,28.21488082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,10,480,11,549,16,334,10,298,9,0,0,0,0,2070,56,2,65,67,5,11,0
1,1001,EN,400963,700400963,MAYFIELD PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,1,2,YES,3389,BRAZIL STREET,MAYFIELD EXT.5,MAYFIELD,3,825181912,mayfieldps963@gmail.com,MAYFIELD,BENONI,1,10001,96,-26.1211,28.4309,0,0,170,4,178,4,188,4,168,4,150,3,161,3,110,2,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,26,1,27,28,1,0,0
